brand_name,date,campaign_name,status,ad_set_name,ad_name,country,region,FB Spent Funnel (INR),spend_inr,clicks,impressions,page_likes,landing_page_views,link_clicks,adds_to_cart,checkouts_initiated,Adds of Payment Info,purchases,revenue_inr,website_contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),CTR_calculated,CPM_calculated,CPC_calculated,ROI_calculated,ROAS_calculated
Brand B,1/3/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,29.69,29.69,0,48,0,0,0,0,,0,0,0,0,0,0,0,,0,618.5416667,0,-100,0
Brand B,1/24/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,custom | fanah | carousel | sales | growify | - copy 2,Australia,Rest Of The World,32.049999,32.049999,1,30,0,,1,1,1,0,0,0,,0,80000,0,0,3.333333333,1068.3333,32.049999,-100,0
Brand B,1/11/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,3284.16,5165.71,4,47,0,3,4,0,0,0,0,0,0,0,0,0,0,8.510638298,109908.7234,1291.4275,-100,0
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,35.58,35.58,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612903226,573.8709677,35.58,-100,0
Brand B,1/10/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,ecomm | retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,36.29,36.29,0,34,0,0,0,0,0,0,0,0,0,0,0,,0,0,1067.352941,0,-100,0
,1/23/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,38,38,400,37,0,3,1,0,0,0,0,0,0,0,0,0,0,1081.081081,1027.027027,0.095,-100,0
Brand B,1/25/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,SALES - CAROUSEL - MAHIYA - GROWIFY ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,39.54,5970.54,4,,0,2,2,0,0,0,0,0,0,0,0,0,,0,0,1492.635,-100,0
Brand B,1/1/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,40.05,40.05,5,10295,0,0,3,0,0,0,0,0,0,1,0,0,0,0.048567266,3.89023798,8.01,-100,0
Brand B,1/5/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,,Rest Of The World,43.89,43.89,4,83,0,-1,1,0,0,0,0,0,0,0,0,0,0,4.819277108,528.7951807,10.9725,-100,0
Brand B,1/4/2026,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,45.09,45.09,200,77,0,1,108,0,0,0,0,0,0,0,0,0,0,259.7402597,585.5844156,0.22545,-100,0
Brand B,1/10/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,sales - carousel - mahiya - growify ï¿½ï¿½ï¿½ ,,Rest Of The World,,45.42,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1.639344262,744.5901639,45.42,-100,0
Brand B,1/2/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,,45.59,45.59,400,12180,0,0,,0,0,0,0,0,0,0,0,0,0,3.28407225,3.743021346,0.113975,-100,0
Brand B,1/14/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU ï¿½ï¿½ï¿½ Copy 3 - ,Australia,Rest Of The World,45.82,6918.82,3,62,,0,216,,0,0,0,0,0,1,0,0,0,4.838709677,111593.871,2306.273333,-100,0
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,46.63,46.63,,75,0,1,0,0,0,0,,0,0,0,0,0,0,,621.7333333,0,-100,0
Brand B,1/7/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,49.41,49.41,3,50,0,1,0,0,0,0,0,0,0,0,0,0,,6,988.2,16.47,-100,0
Brand B,1/24/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,49.43,49.43,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0
Brand B,1/10/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,50.99,50.99,4,62,0,0,2,0,0,0,0,0,0,0,0,0,0,6.451612903,822.4193548,12.7475,-100,0
Brand B,1/6/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,56.88,56.88,200,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2844,-100,0
Brand B,1/18/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,57.9,57.9,7,23,0,5,5,0,0,,0,0,0,0,0,,0,30.43478261,2517.391304,8.271428571,-100,0
Brand B,1/7/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,5817.6,60.6,0,74,0,4,540,0,0,0,0,0,0,0,0,0,0,0,818.9189189,0,-100,0
,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,62.54,9443.54,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,6.493506494,122643.3766,1888.708,-100,0
Brand B,1/2/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,63.9,,5,130,0,4,2,0,0,0,0,0,0,0,0,0,0,3.846153846,,,0,0
Brand B,1/23/2026,,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,,Rest Of The World,6238.08,64.98,5,50,0,4,,0,0,0,0,0,0,0,0,0,0,10,1299.6,12.996,-100,0
Brand B,1/12/2026,growify | retarget | conversion | aus+can+uk+usa,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,65.73,65.73,7,47,0,4,4,792,1,0,0,0,,0,-111333.33,0,0,14.89361702,1398.510638,9.39,-100,0
Brand B,1/5/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,,Rest Of The World,66.42,66.42,4,,0,3,108,0,0,,1,128400,0,0,0,0,0,0,0,16.605,193215.2665,1933.152665
Brand B,1/8/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,71.19,71.19,3,88,0,1,,0,0,0,0,0,,0,0,0,0,3.409090909,808.9772727,23.73,-100,0
Brand B,1/12/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,-72.04,72.04,2,63,0,7,1,0,0,0,0,0,0,1,0,0,0,3.174603175,1143.492063,36.02,-100,0
Brand B,1/20/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,72.57,72.57,1,92,0,0,0,0,0,0,0,,0,0,0,0,0,1.086956522,788.8043478,72.57,,
,1/21/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,,73.49,73.49,9,95,0,6,4,0,0,0,0,0,,-1,0,0,0,9.473684211,773.5789474,8.165555556,-100,0
Brand B,1/4/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,73.75,0,4,76,0,2,2,0,0,0,0,,0,0,0,0,0,5.263157895,0,0,0,0
Brand B,1/13/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,,74.09,2,96,0,1,1,0,0,0,0,0,0,0,0,0,0,2.083333333,771.7708333,37.045,-100,0
Brand B,1/9/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,Australia,Rest Of The World,74.79,74.79,5,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,14.958,-100,0
Brand B,,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,ecomm | retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,,75.89,75.89,4,106,0,390,1,0,0,0,0,,0,0,,0,0,3.773584906,715.9433962,18.9725,,
Brand B,1/11/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,76.87,11607.37,2,87,0,,0,0,0,0,0,0,0,0,,0,0,2.298850575,133418.046,5803.685,-100,0
Brand B,1/12/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,78.28,,8,82,-1,5,5,0,0,0,0,0,0,0,0,0,0,9.756097561,,,0,0
Brand B,1/11/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,78.98,78.98,3,89,0,,2,3,,0,0,0,0,0,275600,,0,3.370786517,887.4157303,26.32666667,-100,0
Brand B,1/17/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,81.72,81.72,2,102,0,2,,0,0,0,0,0,0,0,0,0,0,1.960784314,801.1764706,40.86,-100,0
Brand B,1/3/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,7943.04,82.74,6,126,0,1,1,0,0,0,0,0,0,0,0,0,0,4.761904762,656.6666667,13.79,-100,0
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,83.83,83.83,500,75,0,3,0,0,0,0,0,0,0,0,,0,0,666.6666667,1117.733333,0.16766,-100,0
Brand B,1/9/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,84.23,84.23,0,72,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1169.861111,0,-100,0
Brand B,1/13/2026,GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,,Rest Of The World,85.47,85.47,9,63,0,3,6,0,0,0,0,0,0,0,0,0,0,14.28571429,1356.666667,9.496666667,-100,0
Brand B,1/22/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,86.04,86.04,7,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,12.29142857,-100,0
Brand B,1/17/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,,86.32,86.32,2,81,0,1,1,0,0,0,0,0,0,0,0,0,0,2.469135802,1065.679012,43.16,-100,0
Brand B,1/15/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,,87.9,3,54,0,2,2,0,0,0,0,0,0,0,0,,0,5.555555556,1627.777778,29.3,-100,0
Brand B,1/6/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,88.42,88.42,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0
Brand B,1/10/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,Australia,Rest Of The World,8657.28,0,5,,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Brand B,1/8/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,,Australia,Rest Of The World,92.27,,,67,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0
Brand B,1/7/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,92.82,92.82,9,78,0,0,6,0,0,0,0,0,,189,0,0,0,11.53846154,1190,10.31333333,-100,0
Brand B,1/16/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,94.46,14263.46,4,104,0,1,1,0,0,0,0,0,0,0,0,0,0,3.846153846,137148.6538,3565.865,-100,0
Brand B,1/16/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,ECOMM | RETARGETING,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,,,95.88,95.88,8,81,0,6,5,1,78,0,0,0,,0,85000,85000,,9.87654321,1183.703704,11.985,-100,0
Brand B,1/20/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,9207.36,95.91,500,61,0,1,2,0,0,0,0,0,0,0,0,,0,819.6721311,1572.295082,0.19182,-100,0
Brand B,1/22/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,-99.37,15004.87,4,53,0,3,3,0,0,0,0,0,0,0,0,0,0,7.547169811,283110.7547,3751.2175,-100,0
Brand B,1/9/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,custom | fanah | carousel | sales | growify | - copy 2,Australia,Rest Of The World,100.52,100.52,,72,0,2,1,0,0,0,0,0,0,0,0,0,0,,1396.111111,0,-100,0
,1/10/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,9671.04,100.74,2,62,0,0,1,0,0,0,0,0,0,0,0,0,0,3.225806452,1624.83871,50.37,-100,0
,1/19/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,105.58,105.58,3,69,0,-2,1,0,0,0,0,0,0,0,0,0,0,4.347826087,1530.144928,35.19333333,-100,0
Brand B,1/14/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,,Rest Of The World,106.13,106.13,1,111,0,0,0,0,0,0,0,0,0,0,0,,0,0.900900901,956.1261261,106.13,-100,0
Brand B,1/6/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,106.2,106.2,1,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,106.2,-100,0
Brand B,1/2/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,Australia,,106.96,106.96,12,186,0,0,324,0,0,0,0,0,0,0,0,0,0,6.451612903,575.0537634,8.913333333,-100,0
Brand B,1/19/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,108.72,108.72,3,108,0,195,1,0,0,0,0,0,0,0,0,0,0,2.777777778,1006.666667,36.24,-100,0
Brand B,1/16/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,109.06,109.06,2,62,0,,0,0,0,0,0,0,0,0,0,0,0,3.225806452,1759.032258,54.53,-100,0
Brand B,1/12/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,110.64,110.64,8,116,0,0,2,0,0,0,0,0,0,0,,0,0,6.896551724,953.7931034,13.83,-100,0
Brand B,1/14/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,111.41,111.41,3,81,0,3,3,0,0,0,0,0,0,0,0,0,0,3.703703704,1375.432099,37.13666667,-100,0
Brand B,1/4/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | SHOPIFY DATA LOOKALIKE | US/CA/AUS | WHATSAPP | WOMEN,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,Australia,Rest Of The World,112.16,112.16,10,188,0,0,,0,0,0,,0,0,0,0,0,0,5.319148936,596.5957447,11.216,-100,0
Brand B,1/9/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,112.535893,112.535893,,103,0,4,3,0,0,0,0,0,0,0,0,0,0,,1092.581485,0,-100,0
Brand B,1/1/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,,,Rest Of The World,-113.21,0,2,191,0,1,2,0,0,,0,0,0,0,0,0,0,1.047120419,0,0,0,0
Brand B,1/26/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Reel | CLP | EOSS Product | EVENT | EOSS ï¿½ï¿½ï¿,,Rest Of The World,113.64,113.64,10,87,0,9,9,0,0,0,0,0,0,0,0,0,0,11.49425287,1306.206897,11.364,-100,0
Brand B,1/21/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,10934.4,113.9,1,79,0,0,0,0,,0,0,0,0,0,0,0,0,1.265822785,1441.772152,113.9,-100,0
Brand B,1/8/2026,,PAUSED,TOF | SHOPIFY DATA LOOKALIKE | US/CA/AUS | WHATSAPP | WOMEN,Whatsapp - Carousel - Katrina Kaif - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,123.98,123.98,4,62,0,1,108,0,0,0,0,,0,0,,0,0,6.451612903,1999.677419,30.995,,
Brand B,1/14/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,124.87,124.87,1,105,0,0,0,0,,0,0,0,0,0,0,0,0,0.952380952,1189.238095,124.87,-100,0
Brand B,1/8/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,,Rest Of The World,125.978869,125.978869,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71942446,906.3227986,125.978869,-100,0
Brand B,1/3/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,Australia,Rest Of The World,126.39,19084.89,0,229,0,0,3,0,0,0,0,0,,2,0,0,0,0,83340.131,0,-100,0
Brand B,1/15/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,12423.36,,0,111,0,3,3,0,0,0,0,0,,0,0,0,0,0,,0,0,0
Brand B,1/8/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,,Rest Of The World,130.62,130.62,8,158,0,1,2,0,0,0,,0,0,0,0,0,0,5.063291139,826.7088608,16.3275,-100,0
Brand B,1/3/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Best seller | Celeb Content | 7 Aug 25 | | Sales | Growify | ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,,19812.71,5,141,0,3,3,0,0,0,0,0,0,0,0,0,0,3.546099291,140515.6738,3962.542,-100,0
Brand B,1/18/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,132.03,132.03,11,22620,0,-4,6,0,0,0,0,0,0,0,0,0,0,0.048629531,5.836870027,12.00272727,-100,0
Brand B,1/11/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify ï¿½ï¿½ï¿½ ,Australia,Rest Of The World,134.41,134.41,0,113,0,3,3,0,0,0,0,0,0,0,0,0,,0,1189.469027,0,-100,0
Brand B,1/1/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,Australia,Rest Of The World,140.4,140.4,10,270,,,3,0,0,0,0,0,,0,0,0,0,3.703703704,520,14.04,-100,0
Brand B,1/24/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU ï¿½ï¿½ï¿,Australia,Rest Of The World,144.47,144.47,13,19430,0,-9,0,0,0,0,0,0,0,,0,0,0,0.066906845,7.435409161,11.11307692,-100,0
Brand B,1/18/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,144.81,144.81,700,13050,0,3,4,0,0,0,0,0,0,0,0,0,0,5.363984674,11.09655172,0.206871429,-100,0
Brand B,1/15/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,146.7,146.7,,66,0,8,3,0,0,0,0,0,0,0,,0,0,,2222.727273,0,-100,0
Brand B,1/14/2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest Of The World,155.36,155.36,6,96,0,2,108,0,,0,0,0,0,,0,0,0,6.25,1618.333333,25.89333333,-100,0
Brand B,1/13/2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Celeb Content | BAU ï¿½ï¿½ï¿½ Copy 3 - ,Australia,,158.14,,5,,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,,0,0
